"condition","environment","groupID","subjectID","groupSize","averagePerformance","optimalChoiceRate","optimalChoiceCount","totalRoundNum","taskDifficulty","groupSize_standerized","groupSize_centralized","groupSize_standerized2","groupSize_centralized2","choiceCount_poor","choiceCount_good1","choiceCount_good2","average_entropy","average_gini","amazonID","alpha","beta","soc_raw","soc_change","soc2","soc70","theta","low_alpha","low_beta","low_soc_raw","low_soc_change","low_soc2","low_theta","high_alpha","high_beta","high_soc_raw","high_soc_change","high_soc2","high_theta","alpha_25","beta_25","soc_raw_25","soc_change_25","soc2_25","theta_25","alpha_75","beta_75","soc_raw_75","soc_change_75","soc2_75","theta_75","annealing","annealing_25","annealing_75","high_annealing","low_annealing","smallestWaicModel","frequency_dependence_4","male_female_other","age","average_copy_rate","average_invTemp"
1,"environment 2","subRoom1_13_2","A1CTDEF13ABY5U",14,1,0,0,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,30,0,0,0.870829849264163,0.253968253968254,"A1CTDEF13ABY5U",0.9075885209862,1.49906844091284,-2.34196364449499,-5.52242877158684,0.0755233927217963,0.000400735177660945,3.23179492018197,0.0160950174675012,0.172294793821996,-7.25079258208775,-18.513193431327,0.000603375838394351,-6.34604953004216,0.999927841624336,3.49851500341827,0.845962843206767,1.17798961599333,0.631546236048593,13.6463163813099,0.821080950920285,1.06484045890493,-3.59641383365217,-8.37817421262983,0.0233813930833452,0.755997744901747,0.970816889350356,2.05229399587186,-1.18890607947036,-3.00686987788043,0.196171683685577,5.79346808771696,5.27731253195978,4.08773328369764,6.73468727973459,10.4077434029899,1.90150086151442,"UNC6_sReduc_ann","Pos-freq-dep",2,53,0.0155795717014095,4.26985064004016
1,"e1+e2","subRoom1_13_2","A1CTDEF13ABY5U",14,1.17142857142857,0.171428571428571,12,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,52,12,6,0.812481650806585,0.291500769761639,"A1CTDEF13ABY5U",0.9075885209862,1.49906844091284,-2.34196364449499,-5.52242877158684,0.0755233927217963,0.000400735177660945,3.23179492018197,0.0160950174675012,0.172294793821996,-7.25079258208775,-18.513193431327,0.000603375838394351,-6.34604953004216,0.999927841624336,3.49851500341827,0.845962843206767,1.17798961599333,0.631546236048593,13.6463163813099,0.821080950920285,1.06484045890493,-3.59641383365217,-8.37817421262983,0.0233813930833452,0.755997744901747,0.970816889350356,2.05229399587186,-1.18890607947036,-3.00686987788043,0.196171683685577,5.79346808771696,5.27731253195978,4.08773328369764,6.73468727973459,10.4077434029899,1.90150086151442,"UNC6_sReduc_ann","Pos-freq-dep",2,53,0.0155795717014095,4.26985064004016
1,"environment 1","subRoom1_13_2","A1JKSAQ8UNCE7B",14,1.2,0.2,8,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,18,8,14,0.768720501963402,0.320371935756551,"A1JKSAQ8UNCE7B",0.0253685360270763,1.05091221506835,-2.9099295348192,-3.68635937262294,0.0465929032707663,0.00131098820977047,1.55378637609761,0.00455996379721608,-1.73886543695212,-7.57454884494166,-15.2799886822013,0.000395277276265631,-7.63737938200536,0.132350777461829,2.95997362128569,0.221783441418933,2.73177012992279,0.48185564652612,12.1638951344885,0.0146135967873489,0.391809965331958,-4.09987976083857,-6.71580458982146,0.0144386275055792,-0.827588627067955,0.0450308135347522,1.70264520483068,-1.79311963607916,-1.28638123273745,0.124971181154422,4.497124418003,3.57659752184074,2.46036972636935,4.96415806876841,9.44132798387889,0.475731327512487,"UNC6_sReduc_ann","Random-copying",2,41,0.0128717554578401,2.7956459504405
1,"environment 2","subRoom1_13_2","A1JKSAQ8UNCE7B",14,2.23333333333333,0.566666666666667,17,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,10,3,17,0.870829849264163,0.253968253968254,"A1JKSAQ8UNCE7B",0.0253685360270763,1.05091221506835,-2.9099295348192,-3.68635937262294,0.0465929032707663,0.00131098820977047,1.55378637609761,0.00455996379721608,-1.73886543695212,-7.57454884494166,-15.2799886822013,0.000395277276265631,-7.63737938200536,0.132350777461829,2.95997362128569,0.221783441418933,2.73177012992279,0.48185564652612,12.1638951344885,0.0146135967873489,0.391809965331958,-4.09987976083857,-6.71580458982146,0.0144386275055792,-0.827588627067955,0.0450308135347522,1.70264520483068,-1.79311963607916,-1.28638123273745,0.124971181154422,4.497124418003,3.57659752184074,2.46036972636935,4.96415806876841,9.44132798387889,0.475731327512487,"UNC6_sReduc_ann","Random-copying",2,41,0.0128717554578401,2.7956459504405
1,"e1+e2","subRoom1_13_2","A1JKSAQ8UNCE7B",14,1.64285714285714,0.357142857142857,25,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,28,11,31,0.812481650806585,0.291500769761639,"A1JKSAQ8UNCE7B",0.0253685360270763,1.05091221506835,-2.9099295348192,-3.68635937262294,0.0465929032707663,0.00131098820977047,1.55378637609761,0.00455996379721608,-1.73886543695212,-7.57454884494166,-15.2799886822013,0.000395277276265631,-7.63737938200536,0.132350777461829,2.95997362128569,0.221783441418933,2.73177012992279,0.48185564652612,12.1638951344885,0.0146135967873489,0.391809965331958,-4.09987976083857,-6.71580458982146,0.0144386275055792,-0.827588627067955,0.0450308135347522,1.70264520483068,-1.79311963607916,-1.28638123273745,0.124971181154422,4.497124418003,3.57659752184074,2.46036972636935,4.96415806876841,9.44132798387889,0.475731327512487,"UNC6_sReduc_ann","Random-copying",2,41,0.0128717554578401,2.7956459504405
1,"environment 1","subRoom1_13_2","A1TM1ZFU4OIPTD",14,1.775,0.775,31,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,5,31,4,0.768720501963402,0.320371935756551,"A1TM1ZFU4OIPTD",0.0521345668616345,1.49678326856595,-2.6064748835522,-4.62052968563551,0.0594783977116609,0.000715614864139891,2.73223023227888,0.0159657109033539,-0.0120051117474049,-7.87838267925424,-15.8288607990716,0.000356496964874788,-5.14555127920275,0.995812416333082,3.97910124848958,0.698384524009051,1.15332648877028,0.621620016748079,12.2460414218713,0.0325559651447357,0.950614828439057,-3.94362901564582,-7.10828051454646,0.0167683977421993,0.43042937648119,0.0926033612418691,2.11928557200236,-1.47027336980548,-2.50517030070738,0.165099504816008,5.20449033840463,4.4115136142245,3.13607467917006,6.03619360138136,10.8318448455485,1.08985683383178,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0134607809616921,3.74834357630678
1,"environment 2","subRoom1_13_2","A1TM1ZFU4OIPTD",14,2,0,0,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,0,30,0,0.870829849264163,0.253968253968254,"A1TM1ZFU4OIPTD",0.0521345668616345,1.49678326856595,-2.6064748835522,-4.62052968563551,0.0594783977116609,0.000715614864139891,2.73223023227888,0.0159657109033539,-0.0120051117474049,-7.87838267925424,-15.8288607990716,0.000356496964874788,-5.14555127920275,0.995812416333082,3.97910124848958,0.698384524009051,1.15332648877028,0.621620016748079,12.2460414218713,0.0325559651447357,0.950614828439057,-3.94362901564582,-7.10828051454646,0.0167683977421993,0.43042937648119,0.0926033612418691,2.11928557200236,-1.47027336980548,-2.50517030070738,0.165099504816008,5.20449033840463,4.4115136142245,3.13607467917006,6.03619360138136,10.8318448455485,1.08985683383178,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0134607809616921,3.74834357630678
1,"e1+e2","subRoom1_13_2","A1TM1ZFU4OIPTD",14,1.87142857142857,0.442857142857143,31,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,5,61,4,0.812481650806585,0.291500769761639,"A1TM1ZFU4OIPTD",0.0521345668616345,1.49678326856595,-2.6064748835522,-4.62052968563551,0.0594783977116609,0.000715614864139891,2.73223023227888,0.0159657109033539,-0.0120051117474049,-7.87838267925424,-15.8288607990716,0.000356496964874788,-5.14555127920275,0.995812416333082,3.97910124848958,0.698384524009051,1.15332648877028,0.621620016748079,12.2460414218713,0.0325559651447357,0.950614828439057,-3.94362901564582,-7.10828051454646,0.0167683977421993,0.43042937648119,0.0926033612418691,2.11928557200236,-1.47027336980548,-2.50517030070738,0.165099504816008,5.20449033840463,4.4115136142245,3.13607467917006,6.03619360138136,10.8318448455485,1.08985683383178,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0134607809616921,3.74834357630678
1,"environment 1","subRoom1_13_2","A2N3SBG44JOYJ0",14,1.875,0.875,35,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,2,35,3,0.768720501963402,0.320371935756551,"A2N3SBG44JOYJ0",0.986791658022042,1.92173682108762,0.417183911098852,0.847539553383163,0.608648109076781,0.781946656309228,10.1571923761239,0.793795625238783,0.396127146059486,-1.29306094210634,-1.78379166420264,0.230080813031139,4.72095528341868,0.999998341878184,4.87411826684564,2.06726659126023,3.76880085443138,0.883584601586669,26.9509801263403,0.956315604212318,1.37154173833768,-0.144483934683822,-0.0485818591673215,0.475813308995941,7.75200098611805,0.997719427988552,2.72680005585173,0.978956240215451,1.78902922953786,0.724963064388797,13.3846325055979,4.64946180081309,3.14777472176242,6.44049718743008,12.0621181550345,0.138853932531234,"UNC6_sReduc_ann","Pos-freq-dep",1,38,0.698457602021477,4.4060779336692
1,"environment 2","subRoom1_13_2","A2N3SBG44JOYJ0",14,2.83333333333333,0.866666666666667,26,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,1,3,26,0.870829849264163,0.253968253968254,"A2N3SBG44JOYJ0",0.986791658022042,1.92173682108762,0.417183911098852,0.847539553383163,0.608648109076781,0.781946656309228,10.1571923761239,0.793795625238783,0.396127146059486,-1.29306094210634,-1.78379166420264,0.230080813031139,4.72095528341868,0.999998341878184,4.87411826684564,2.06726659126023,3.76880085443138,0.883584601586669,26.9509801263403,0.956315604212318,1.37154173833768,-0.144483934683822,-0.0485818591673215,0.475813308995941,7.75200098611805,0.997719427988552,2.72680005585173,0.978956240215451,1.78902922953786,0.724963064388797,13.3846325055979,4.64946180081309,3.14777472176242,6.44049718743008,12.0621181550345,0.138853932531234,"UNC6_sReduc_ann","Pos-freq-dep",1,38,0.698457602021477,4.4060779336692
1,"e1+e2","subRoom1_13_2","A2N3SBG44JOYJ0",14,2.28571428571429,0.871428571428571,61,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,3,38,29,0.812481650806585,0.291500769761639,"A2N3SBG44JOYJ0",0.986791658022042,1.92173682108762,0.417183911098852,0.847539553383163,0.608648109076781,0.781946656309228,10.1571923761239,0.793795625238783,0.396127146059486,-1.29306094210634,-1.78379166420264,0.230080813031139,4.72095528341868,0.999998341878184,4.87411826684564,2.06726659126023,3.76880085443138,0.883584601586669,26.9509801263403,0.956315604212318,1.37154173833768,-0.144483934683822,-0.0485818591673215,0.475813308995941,7.75200098611805,0.997719427988552,2.72680005585173,0.978956240215451,1.78902922953786,0.724963064388797,13.3846325055979,4.64946180081309,3.14777472176242,6.44049718743008,12.0621181550345,0.138853932531234,"UNC6_sReduc_ann","Pos-freq-dep",1,38,0.698457602021477,4.4060779336692
1,"environment 1","subRoom1_13_2","A346UAH34GVOZX",14,1.6,0.6,24,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,10,24,6,0.768720501963402,0.320371935756551,"A346UAH34GVOZX",0.781997776633634,1.88095747539167,-2.15036680071188,-2.54164582606337,0.0969949206721268,0.0104282650121518,2.90988615882855,0.542974457667576,0.659848184455746,-6.91383463853593,-12.6768191672077,0.000887685332073288,-4.15854703904067,0.995769395714638,3.613519457232,0.490966673889429,2.66060849686619,0.587656199870933,13.1708209020605,0.703498887934926,1.44289206588407,-3.40887546342511,-4.76553387433726,0.0294473542391561,1.04693110091767,0.867973356690785,2.37714004396253,-1.16082168374135,-0.69286062152894,0.223523142351333,5.55491644832477,2.86208077908371,1.77859200268556,4.02857208669834,6.81078612109766,-0.0780508549564641,"UNC6_sReduc_ann","Pos-freq-dep",2,56,0.0401270963871958,3.34339222723392
1,"environment 2","subRoom1_13_2","A346UAH34GVOZX",14,1.93333333333333,0.166666666666667,5,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,7,18,5,0.870829849264163,0.253968253968254,"A346UAH34GVOZX",0.781997776633634,1.88095747539167,-2.15036680071188,-2.54164582606337,0.0969949206721268,0.0104282650121518,2.90988615882855,0.542974457667576,0.659848184455746,-6.91383463853593,-12.6768191672077,0.000887685332073288,-4.15854703904067,0.995769395714638,3.613519457232,0.490966673889429,2.66060849686619,0.587656199870933,13.1708209020605,0.703498887934926,1.44289206588407,-3.40887546342511,-4.76553387433726,0.0294473542391561,1.04693110091767,0.867973356690785,2.37714004396253,-1.16082168374135,-0.69286062152894,0.223523142351333,5.55491644832477,2.86208077908371,1.77859200268556,4.02857208669834,6.81078612109766,-0.0780508549564641,"UNC6_sReduc_ann","Pos-freq-dep",2,56,0.0401270963871958,3.34339222723392
1,"e1+e2","subRoom1_13_2","A346UAH34GVOZX",14,1.74285714285714,0.414285714285714,29,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,17,42,11,0.812481650806585,0.291500769761639,"A346UAH34GVOZX",0.781997776633634,1.88095747539167,-2.15036680071188,-2.54164582606337,0.0969949206721268,0.0104282650121518,2.90988615882855,0.542974457667576,0.659848184455746,-6.91383463853593,-12.6768191672077,0.000887685332073288,-4.15854703904067,0.995769395714638,3.613519457232,0.490966673889429,2.66060849686619,0.587656199870933,13.1708209020605,0.703498887934926,1.44289206588407,-3.40887546342511,-4.76553387433726,0.0294473542391561,1.04693110091767,0.867973356690785,2.37714004396253,-1.16082168374135,-0.69286062152894,0.223523142351333,5.55491644832477,2.86208077908371,1.77859200268556,4.02857208669834,6.81078612109766,-0.0780508549564641,"UNC6_sReduc_ann","Pos-freq-dep",2,56,0.0401270963871958,3.34339222723392
1,"environment 1","subRoom1_13_2","A39YBLQYIUBR76",14,1.8,0.8,32,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,4,32,4,0.768720501963402,0.320371935756551,"A39YBLQYIUBR76",0.349047844754774,1.28582627793931,0.453405462035962,-1.63535402836872,0.604532509750586,0.279474129688715,4.81911811853351,0.000227873384761196,-0.404128109888861,-3.69120654898481,-7.66080048807561,0.024838875478569,0.143340138714289,0.999370947389585,3.408217713747,4.07011295987264,4.54416360236992,0.978368661749375,16.454542335898,0.189264862571123,0.774496592102942,-0.579086777027456,-2.90037755891781,0.358909895880351,2.96239039523206,0.852244563874184,1.86221879655105,1.31681288298064,-0.471559958620348,0.7766124479591,7.56392689688989,0.654083449696751,-0.778058128590501,2.01907645290421,5.38649662525174,-4.53621399113013,"UNC6_sReduc_ann","Pos-freq-dep",1,42,0.454837171777336,1.51511620045415
1,"environment 2","subRoom1_13_2","A39YBLQYIUBR76",14,2.13333333333333,0.433333333333333,13,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,9,8,13,0.870829849264163,0.253968253968254,"A39YBLQYIUBR76",0.349047844754774,1.28582627793931,0.453405462035962,-1.63535402836872,0.604532509750586,0.279474129688715,4.81911811853351,0.000227873384761196,-0.404128109888861,-3.69120654898481,-7.66080048807561,0.024838875478569,0.143340138714289,0.999370947389585,3.408217713747,4.07011295987264,4.54416360236992,0.978368661749375,16.454542335898,0.189264862571123,0.774496592102942,-0.579086777027456,-2.90037755891781,0.358909895880351,2.96239039523206,0.852244563874184,1.86221879655105,1.31681288298064,-0.471559958620348,0.7766124479591,7.56392689688989,0.654083449696751,-0.778058128590501,2.01907645290421,5.38649662525174,-4.53621399113013,"UNC6_sReduc_ann","Pos-freq-dep",1,42,0.454837171777336,1.51511620045415
1,"e1+e2","subRoom1_13_2","A39YBLQYIUBR76",14,1.94285714285714,0.642857142857143,45,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,13,40,17,0.812481650806585,0.291500769761639,"A39YBLQYIUBR76",0.349047844754774,1.28582627793931,0.453405462035962,-1.63535402836872,0.604532509750586,0.279474129688715,4.81911811853351,0.000227873384761196,-0.404128109888861,-3.69120654898481,-7.66080048807561,0.024838875478569,0.143340138714289,0.999370947389585,3.408217713747,4.07011295987264,4.54416360236992,0.978368661749375,16.454542335898,0.189264862571123,0.774496592102942,-0.579086777027456,-2.90037755891781,0.358909895880351,2.96239039523206,0.852244563874184,1.86221879655105,1.31681288298064,-0.471559958620348,0.7766124479591,7.56392689688989,0.654083449696751,-0.778058128590501,2.01907645290421,5.38649662525174,-4.53621399113013,"UNC6_sReduc_ann","Pos-freq-dep",1,42,0.454837171777336,1.51511620045415
1,"environment 1","subRoom1_13_2","A3JQC1GCZQONN7",14,1.35,0.35,14,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,20,14,6,0.768720501963402,0.320371935756551,"A3JQC1GCZQONN7",0.524446785938004,1.42338892363177,-3.18425688317081,-1.86450051891821,0.0386276781875084,0.0066139819518291,2.93562339155328,0.319086891773585,0.404091098276772,-7.73096553284674,-14.6651670329549,0.000422334747956023,-4.03512313522824,0.741531447328265,2.70304220522365,-0.682575834204936,7.256831448282,0.312398900770443,12.5227578878549,0.442131526983769,1.08012642251672,-4.25621511734886,-5.17520615137899,0.0136641797950196,0.805785067697538,0.597213643546483,1.78931080464018,-2.24155177870281,1.38230334047931,0.0875498482058834,5.34057584341805,2.44722081123707,1.5930203210986,3.36003930770291,5.31098983961526,-0.374367191644369,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.0187561033874044,2.6694061562881
1,"environment 2","subRoom1_13_2","A3JQC1GCZQONN7",14,2.63333333333333,0.766666666666667,23,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,4,3,23,0.870829849264163,0.253968253968254,"A3JQC1GCZQONN7",0.524446785938004,1.42338892363177,-3.18425688317081,-1.86450051891821,0.0386276781875084,0.0066139819518291,2.93562339155328,0.319086891773585,0.404091098276772,-7.73096553284674,-14.6651670329549,0.000422334747956023,-4.03512313522824,0.741531447328265,2.70304220522365,-0.682575834204936,7.256831448282,0.312398900770443,12.5227578878549,0.442131526983769,1.08012642251672,-4.25621511734886,-5.17520615137899,0.0136641797950196,0.805785067697538,0.597213643546483,1.78931080464018,-2.24155177870281,1.38230334047931,0.0875498482058834,5.34057584341805,2.44722081123707,1.5930203210986,3.36003930770291,5.31098983961526,-0.374367191644369,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.0187561033874044,2.6694061562881
1,"e1+e2","subRoom1_13_2","A3JQC1GCZQONN7",14,1.9,0.528571428571429,37,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,24,17,29,0.812481650806585,0.291500769761639,"A3JQC1GCZQONN7",0.524446785938004,1.42338892363177,-3.18425688317081,-1.86450051891821,0.0386276781875084,0.0066139819518291,2.93562339155328,0.319086891773585,0.404091098276772,-7.73096553284674,-14.6651670329549,0.000422334747956023,-4.03512313522824,0.741531447328265,2.70304220522365,-0.682575834204936,7.256831448282,0.312398900770443,12.5227578878549,0.442131526983769,1.08012642251672,-4.25621511734886,-5.17520615137899,0.0136641797950196,0.805785067697538,0.597213643546483,1.78931080464018,-2.24155177870281,1.38230334047931,0.0875498482058834,5.34057584341805,2.44722081123707,1.5930203210986,3.36003930770291,5.31098983961526,-0.374367191644369,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.0187561033874044,2.6694061562881
